Observation id,14_41_08,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,,,,,,,
,,,,,,,,
Observation date,2022-02-19 13:35:21,,,,,,,
,,,,,,,,
Description,14_41_08 GFP,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
643.667,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
652.100,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
652.133,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
662.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
858.700,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,START
864.100,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,STOP
967.000,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,START
968.500,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,STOP
1197.133,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,START
1198.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,STOP
1202.733,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
1205.067,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
1229.533,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
1232.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
1271.067,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
1272.833,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
1275.200,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
1282.200,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
1701.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,START
1712.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,STOP
1788.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
1790.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
1794.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
1798.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
1798.833,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
1799.467,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
