0,1,2,3,4,5,6,7,8
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
0,n/a,n/a,n/a,n/a,0,n/a,n/a,0
Time,n/a,n/a,n/a,n/a,Behavior,n/a,n/a,Status
105.82612479999662,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
105.88756480000168,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
105.97765119999647,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
106.02275840000063,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
106.10458879999817,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
106.17428480000049,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
106.19068159999698,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
106.38327039999515,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
106.39960319999605,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
106.48554239999503,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
106.5306495999992,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
107.05076479999721,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
107.10821119999886,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
107.19416319999844,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
107.23525119999796,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
107.24334079999477,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
107.25157119999825,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
107.30883839999885,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
107.84154879999906,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
107.93164799999445,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
107.96462079999596,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
108.0257919999957,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
108.05029119999706,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
108.69772800000013,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
108.73858559999616,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
108.79992319999636,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
109.05790720000118,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
109.08262399999798,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
109.11944959999622,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
109.25872639999538,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
109.31599359999598,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
109.54542080000043,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
109.56190720000119,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.08611840000003,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
110.0942848000005,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.09835520000011,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
110.1967487999946,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.57784319999814,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
110.59417599999905,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.65550079999863,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
110.67193599999696,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.7253247999996,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
110.76240639999509,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
110.99557119999825,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
145.44887039999665,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
145.78479360000046,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
146.01827839999646,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
146.0510080000013,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
146.18214400000124,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
146.2353919999972,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
146.72285440000147,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
146.94842880000175,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
146.9644415999949,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
147.0136447999999,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
147.0873599999994,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
147.12825599999726,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
147.2310143999979,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
147.26344959999622,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
147.2840447999984,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
147.5297663999945,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
147.5584767999947,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
147.9313280000016,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
147.9517311999947,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
149.94243840000033,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
149.97112319999934,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
150.63064319999515,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
150.67157759999483,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
150.88455680000038,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
150.945996799998,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
151.1877119999975,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
151.22460159999878,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
151.42958079999684,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
152.08066560000182,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
152.1627135999948,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
152.1996799999997,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
153.12523519999533,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
153.19490559999645,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
155.59525119999796,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
236.9422976000011,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
237.66730240000038,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
237.7206528000012,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
237.81893119999765,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
237.84761599999666,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
237.96229119999705,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
237.99916799999772,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
238.16714239999652,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
238.19164159999787,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
238.26146559999884,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
238.31057919999958,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
238.37606399999558,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
238.51525119999795,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
238.70388479999454,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
240.53059839999676,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
240.97708799999953,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
266.29998079999535,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
266.3532928000018,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
267.47155200000105,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
269.10190079999717,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
269.1306752000004,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
273.33324799999593,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
273.3624319999963,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
277.34348799999805,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
277.4949503999949,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
282.779251199998,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
408.5211391999945,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
409.0413439999968,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
409.07828480000046,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
409.1764736000001,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
409.1971583999991,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
409.23390720000117,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
409.24620799999684,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
409.303487999998,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
813.3148544000014,n/a,n/a,n/a,n/a,Lick,n/a,n/a,START
813.3435135999993,n/a,n/a,n/a,n/a,Lick,n/a,n/a,STOP
